"page_type","page_url","page_title","sku","entity_id","backend_path","status","visibility","page_status"
"Product Rewrite","/furniture/bedroom/bedroom-bed/bedframe-double/antony-bedframe-fab-double.html","1",NULL,"3162","catalog/product/view/id/3162/category/115",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/antony-bedframe-fab-double.html","1",NULL,"3162","catalog/product/view/id/3162/category/30",NULL,"1","Direct"
"Product Rewrite","/affordable-sofa-furniture-picks/antony-bedframe-fab-double.html","1",NULL,"3162","catalog/product/view/id/3162/category/585",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedroom-bed/antony-bedframe-fab-double.html","1",NULL,"3162","catalog/product/view/id/3162/category/31",NULL,"1","Direct"
"Product Rewrite","/test-test-test/antony-bedframe-fab-double.html","1",NULL,"3162","catalog/product/view/id/3162/category/552",NULL,"1","Direct"
"Product Rewrite","/hotsales/mcm-casadeco-bedroom/antony-bedframe-fab-double.html","1",NULL,"3162","catalog/product/view/id/3162/category/605",NULL,"1","Direct"
"Product Rewrite","/furniture/antony-bedframe-fab-double.html","1",NULL,"3162","catalog/product/view/id/3162/category/23",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/antony-bedframe-fab-double.html","1",NULL,"3162","catalog/product/view/id/3162/category/66",NULL,"1","Direct"
"Product Rewrite","/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/bed-single/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/123",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/bed-singlemax/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/124",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/bed-double/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/125",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/bed-queen/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/126",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/bed-king/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/127",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/sp-2zero/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/80",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/mrl-pillow/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/120",NULL,"1","Direct"
"Product Rewrite","/livesale/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/147",NULL,"1","Direct"
"Product Rewrite","/discount/dis-pillow/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/520",NULL,"1","Direct"
"Product Rewrite","/discount/dis-addon/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/527",NULL,"1","Direct"
"Product Rewrite","/one-shipfree/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/566",NULL,"1","Direct"
"Product Rewrite","/stocking-furnitures/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/6",NULL,"1","Direct"
"Product Rewrite","/stocking-furnitures/stocking-bedroom/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/8",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/mrl-quilt-sheet/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/121",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/30",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/tencel-bedpillow/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/122",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/118",NULL,"1","Direct"
"Product Rewrite","/test-test-test/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/552",NULL,"1","Direct"
"Product Rewrite","/furniture/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/23",NULL,"1","Direct"
"Product Rewrite","/topsell-products/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/14",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/66",NULL,"1","Direct"
"Product Rewrite","/discount/pillow-tencel-9-11cm.html","1",NULL,"5097","catalog/product/view/id/5097/category/76",NULL,"1","Direct"
"Product Rewrite","/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419",NULL,"1","Direct"
"Product Rewrite","/sofas/style/modular-floor-couch/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/597",NULL,"1","Direct"
"Product Rewrite","/sofas/style/modular-floor-couch/scandinavian-fabric/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/601",NULL,"1","Direct"
"Product Rewrite","/sofas/style/nordic-style/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/57",NULL,"1","Direct"
"Product Rewrite","/sofas/size/modular-seating/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/598",NULL,"1","Direct"
"Product Rewrite","/sofas/size/mrl-footstools/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/65",NULL,"1","Direct"
"Product Rewrite","/furniture/livingroom/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/24",NULL,"1","Direct"
"Product Rewrite","/furniture/livingroom/livingroom-1ssofa-footstools/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/26",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/sp-150/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/87",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n1sp-300/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/92",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n2sp-500/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/97",NULL,"1","Direct"
"Product Rewrite","/test-test-test/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/552",NULL,"1","Direct"
"Product Rewrite","/topsales/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/13",NULL,"1","Direct"
"Product Rewrite","/sofas/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/55",NULL,"1","Direct"
"Product Rewrite","/sofas/style/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/56",NULL,"1","Direct"
"Product Rewrite","/sofas/size/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/60",NULL,"1","Direct"
"Product Rewrite","/furniture/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/23",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/pluffy-ottoman-1018611.html","1",NULL,"5419","catalog/product/view/id/5419/category/66",NULL,"1","Direct"
"Product Rewrite","/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420",NULL,"1","Direct"
"Product Rewrite","/sofas/style/modular-floor-couch/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/597",NULL,"1","Direct"
"Product Rewrite","/sofas/style/modular-floor-couch/top-grain-leather/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/600",NULL,"1","Direct"
"Product Rewrite","/sofas/style/leather-sofa/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/58",NULL,"1","Direct"
"Product Rewrite","/sofas/size/modular-seating/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/598",NULL,"1","Direct"
"Product Rewrite","/sofas/size/mrl-footstools/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/65",NULL,"1","Direct"
"Product Rewrite","/furniture/livingroom/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/24",NULL,"1","Direct"
"Product Rewrite","/furniture/livingroom/livingroom-1ssofa-footstools/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/26",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/sp-150/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/87",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n1sp-300/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/92",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n2sp-500/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/97",NULL,"1","Direct"
"Product Rewrite","/test-test-test/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/552",NULL,"1","Direct"
"Product Rewrite","/topsales/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/13",NULL,"1","Direct"
"Product Rewrite","/sofas/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/55",NULL,"1","Direct"
"Product Rewrite","/sofas/style/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/56",NULL,"1","Direct"
"Product Rewrite","/sofas/size/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/60",NULL,"1","Direct"
"Product Rewrite","/furniture/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/23",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/pluffy-ottoman-1018612.html","1",NULL,"5420","catalog/product/view/id/5420/category/66",NULL,"1","Direct"
"Product Rewrite","/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/sp-1000/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/91",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n1sp-1200/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/96",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n2sp-1500/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/101",NULL,"1","Direct"
"Product Rewrite","/hotsales/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/45",NULL,"1","Direct"
"Product Rewrite","/hotsales/mcm-series/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/46",NULL,"1","Direct"
"Product Rewrite","/hotsales/mcm-series/mcm-bedroom/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/48",NULL,"1","Direct"
"Product Rewrite","/hotsales/mcm-series/antony-series/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/553",NULL,"1","Direct"
"Product Rewrite","/stocking-furnitures/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/6",NULL,"1","Direct"
"Product Rewrite","/stocking-furnitures/stocking-bedroom/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/8",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedroom-bed/bedframe-double/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/115",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/30",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedroom-bed/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/31",NULL,"1","Direct"
"Product Rewrite","/test-test-test/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/552",NULL,"1","Direct"
"Product Rewrite","/furniture/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/23",NULL,"1","Direct"
"Product Rewrite","/topsell-products/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/14",NULL,"1","Direct"
"Product Rewrite","/affordable-sofa-furniture-picks/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/585",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedframe-solidwood/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/607",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/antony-bedframe-double.html","1",NULL,"3182","catalog/product/view/id/3182/category/66",NULL,"1","Direct"
"Product Rewrite","/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/sp-1000/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/91",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n1sp-1200/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/96",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n2sp-1500/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/101",NULL,"1","Direct"
"Product Rewrite","/hotsales/mcm-series/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/46",NULL,"1","Direct"
"Product Rewrite","/hotsales/mcm-series/mcm-bedroom/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/48",NULL,"1","Direct"
"Product Rewrite","/hotsales/mcm-series/antony-series/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/553",NULL,"1","Direct"
"Product Rewrite","/stocking-furnitures/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/6",NULL,"1","Direct"
"Product Rewrite","/stocking-furnitures/stocking-bedroom/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/8",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedroom-bed/bedframe-queen/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/116",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/30",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedroom-bed/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/31",NULL,"1","Direct"
"Product Rewrite","/test-test-test/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/552",NULL,"1","Direct"
"Product Rewrite","/furniture/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/23",NULL,"1","Direct"
"Product Rewrite","/affordable-sofa-furniture-picks/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/585",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedframe-solidwood/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/607",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/66",NULL,"1","Direct"
"Product Rewrite","/hotsales/antony-bedframe-queen.html","1",NULL,"3183","catalog/product/view/id/3183/category/45",NULL,"1","Direct"
"Product Rewrite","/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/sp-1000/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/91",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n1sp-1200/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/96",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n2sp-1500/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/101",NULL,"1","Direct"
"Product Rewrite","/hotsales/nordic-series/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/51",NULL,"1","Direct"
"Product Rewrite","/hotsales/nordic-series/nordic-bedroom/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/576",NULL,"1","Direct"
"Product Rewrite","/hotsales/nordic-series/oak-antony-series/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/579",NULL,"1","Direct"
"Product Rewrite","/stocking-furnitures/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/6",NULL,"1","Direct"
"Product Rewrite","/stocking-furnitures/stocking-bedroom/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/8",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedroom-bed/bedframe-double/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/115",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/30",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedroom-bed/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/31",NULL,"1","Direct"
"Product Rewrite","/test-test-test/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/552",NULL,"1","Direct"
"Product Rewrite","/topsell-products/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/14",NULL,"1","Direct"
"Product Rewrite","/affordable-sofa-furniture-picks/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/585",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedframe-solidwood/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/607",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/66",NULL,"1","Direct"
"Product Rewrite","/hotsales/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/45",NULL,"1","Direct"
"Product Rewrite","/furniture/antony-bedframe-douoak.html","1",NULL,"4185","catalog/product/view/id/4185/category/23",NULL,"1","Direct"
"Product Rewrite","/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/sp-1000/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/91",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n1sp-1200/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/96",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n2sp-1500/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/101",NULL,"1","Direct"
"Product Rewrite","/hotsales/nordic-series/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/51",NULL,"1","Direct"
"Product Rewrite","/hotsales/nordic-series/nordic-bedroom/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/576",NULL,"1","Direct"
"Product Rewrite","/hotsales/nordic-series/oak-antony-series/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/579",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedroom-bed/bedframe-queen/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/116",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/30",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedroom-bed/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/31",NULL,"1","Direct"
"Product Rewrite","/test-test-test/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/552",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/bedframe-solidwood/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/607",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/66",NULL,"1","Direct"
"Product Rewrite","/hotsales/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/45",NULL,"1","Direct"
"Product Rewrite","/furniture/antony-bedframe-queoak.html","1",NULL,"4186","catalog/product/view/id/4186/category/23",NULL,"1","Direct"
"Product Rewrite","/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012",NULL,"1","Direct"
"Product Rewrite","/stocking-furnitures/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/6",NULL,"1","Direct"
"Product Rewrite","/stocking-furnitures/stocking-bedroom/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/8",NULL,"1","Direct"
"Product Rewrite","/furniture/bedroom/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/30",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/sp-2zero/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/80",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/118",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/mrl-pillow/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/120",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/mrl-quilt-sheet/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/121",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/bed-single/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/123",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/bed-singlemax/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/124",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/bed-double/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/125",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/bed-queen/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/126",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/bed-king/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/127",NULL,"1","Direct"
"Product Rewrite","/livesale/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/147",NULL,"1","Direct"
"Product Rewrite","/discount/dis-pillow/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/520",NULL,"1","Direct"
"Product Rewrite","/discount/dis-addon/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/527",NULL,"1","Direct"
"Product Rewrite","/one-shipfree/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/566",NULL,"1","Direct"
"Product Rewrite","/test-test-test/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/552",NULL,"1","Direct"
"Product Rewrite","/furniture/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/23",NULL,"1","Direct"
"Product Rewrite","/topsell-products/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/14",NULL,"1","Direct"
"Product Rewrite","/affordable-sofa-furniture-picks/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/585",NULL,"1","Direct"
"Product Rewrite","/furniture/mattress-category/tencel-bedpillow/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/122",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/66",NULL,"1","Direct"
"Product Rewrite","/discount/pillow-butterfly-10-12cm.html","1",NULL,"6012","catalog/product/view/id/6012/category/76",NULL,"1","Direct"
"Product Rewrite","/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336",NULL,"1","Direct"
"Product Rewrite","/stocking-furnitures/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/6",NULL,"1","Direct"
"Product Rewrite","/stocking-furnitures/stocking-livingroom/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/7",NULL,"1","Direct"
"Product Rewrite","/furniture/livingroom/livingroom-sofas/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/25",NULL,"1","Direct"
"Product Rewrite","/sofas/style/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/56",NULL,"1","Direct"
"Product Rewrite","/sofas/size/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/60",NULL,"1","Direct"
"Product Rewrite","/sofas/hot-nordic-series/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/67",NULL,"1","Direct"
"Product Rewrite","/discount/bedn2sp/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/86",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/sp-1000/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/91",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n1sp-1200/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/96",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/n2sp-1500/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/101",NULL,"1","Direct"
"Product Rewrite","/sofas/style/sofa-pet-friendly/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/128",NULL,"1","Direct"
"Product Rewrite","/sofas/hot-nordic-series/brucesofa-pet-friendly/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/130",NULL,"1","Direct"
"Product Rewrite","/sofas/size/l-corner-sofas/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/61",NULL,"1","Direct"
"Product Rewrite","/sofas/style/nordic-style/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/57",NULL,"1","Direct"
"Product Rewrite","/furniture/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/23",NULL,"1","Direct"
"Product Rewrite","/furniture/livingroom/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/24",NULL,"1","Direct"
"Product Rewrite","/sofas/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/55",NULL,"1","Direct"
"Product Rewrite","/discount/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/76",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/bruce-rhf-sofas-pet-friendly.html","1",NULL,"5336","catalog/product/view/id/5336/category/66",NULL,"1","Direct"
"Product Rewrite","/bookcase-lyra-oak.html","1",NULL,"5690","catalog/product/view/id/5690",NULL,"1","Direct"
"Product Rewrite","/delivery-fees/sp-1000/bookcase-lyra-oak.html","1",NULL,"5690","catalog/product/view/id/5690/category/91",NULL,"1","Direct"
